,Algorithm,Test Size,Round,Accuracy,Testing Time,Training Time,Precision,Recall,F1score,Confusion Matrix,True Positive Rate,False Positive Rate,AUC
60,xGBoost,0.4,3,0.9997929523499121,0.8151352405548096,224.94437217712402,0.9779026217228465,0.8482781026640676,0.908489909533751,[2537341       0      59       0     467       0    2611       0],"[0.00000000e+00 3.24886290e-04 1.94931774e-03 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.         0.         0.         ... 0.99996059 0.99996138 1.        ],0.9997320163774239
61,adaBoost,0.4,3,0.9994241241215236,14.781917095184326,433.33069372177124,0.9105236400610066,0.5818713450292398,0.7100099108027751,[2537224       0     176       0    1287       0    1791       0],"[0.00000000e+00 6.49772580e-04 1.98180637e-02 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.         0.         0.         ... 0.99998897 0.99998975 1.        ],0.9972118395995389
62,catBoost,0.4,3,0.9989730279104956,0.12314558029174805,0.7763683795928955,0.9978768577494692,0.15269655620532813,0.2648633417864187,[2537399       0       1       0    2608       0     470       0],"[0.         0.15269656 0.42722547 0.43469786 0.43469786 0.99025341
 0.99025341 0.99967511 1.         1.        ]","[0.00000000e+00 3.94104201e-07 4.32726413e-04 8.64664617e-04
 8.85946244e-04 8.33749901e-01 8.76540159e-01 9.10409474e-01
 9.96143296e-01 1.00000000e+00]",0.7593646192658927
63,lightGBM,0.4,3,0.9961593841788828,1.0756070613861084,7.678896188735962,0.00693931787981692,0.015269655620532813,0.009542178459039692,[2530674       0    6726       0    3031       0      47       0],[0.         0.01526966 0.01526966 1.        ],[0.         0.00265074 0.00265153 1.        ],0.5063090672954306
64,randomForest,0.4,3,0.9997004500727816,20.646478414535522,1634.3772656917572,0.9789169078131459,0.7693307342430149,0.8615608513734764,[2537349       0      51       0     710       0    2368       0],"[0.         0.3934373  0.51461988 0.56692658 0.59811566 0.62053281
 0.63417804 0.64554906 0.65334633 0.65984405 0.66634178 0.67218973
 0.67641326 0.68356075 0.69103314 0.69720598 0.70110461 0.70532814
 0.71020143 0.71280052 0.7157245  0.71734893 0.71962313 0.72222222
 0.72319688 0.72449643 0.72644574 0.72709552 0.72969461 0.73164392
 0.73359324 0.73619233 0.73911631 0.74139051 0.74236517 0.74301494
 0.74626381 0.74723847 0.74918778 0.75048733 0.75178687 0.75471085
 0.75633528 0.75925926 0.7605588  0.76250812 0.76478233 0.76803119
 0.76933073 0.77063028 0.77225471 0.7725796  0.77387914 0.77582846
 0.77712801 0.78037687 0.78167641 0.78362573 0.78622482 0.79044834
 0.79532164 0.79824561 0.80019493 0.80344379 0.80734243 0.80961663
 0.81254061 0.81611436 0.81936322 0.82326186 0.82781027 0.83235867
 0.83755686 0.84307992 0.84795322 0.85217674 0.85769981 0.86159844
 0.86679662 0.87069526 0.87426901 0.88206628 0.88758934 0.89311241
 0.9005848  0.90480832 0.90935673 0.91520468 0.92072775 0.92820013
 0.93307342 0.93924626 0.94671865 0.95289149 0.9597141  0.96653671
 0.97563353 0.98408057 0.99187784 1.        ]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.94104201e-07 3.94104201e-07 3.94104201e-07
 3.94104201e-07 3.94104201e-07 3.94104201e-07 3.94104201e-07
 3.94104201e-07 7.88208402e-07 1.18231260e-06 1.18231260e-06
 1.97052101e-06 3.15283361e-06 3.15283361e-06 3.54693781e-06
 4.33514621e-06 4.33514621e-06 4.72925041e-06 5.12335461e-06
 5.12335461e-06 6.69977142e-06 7.09387562e-06 7.88208402e-06
 8.27618822e-06 8.67029243e-06 8.67029243e-06 9.45850083e-06
 1.02467092e-05 1.10349176e-05 1.18231260e-05 1.18231260e-05
 1.33995428e-05 1.37936470e-05 1.41877512e-05 1.53700638e-05
 1.57641680e-05 1.85228975e-05 1.97052101e-05 1.97052101e-05
 2.00993143e-05 2.12816269e-05 2.24639395e-05 2.48285647e-05
 2.60108773e-05 2.71931899e-05 2.79813983e-05 2.91637109e-05
 3.15283361e-05 3.27106487e-05 3.42870655e-05 3.58634823e-05
 3.70457949e-05 4.13809411e-05 4.25632537e-05 4.41396705e-05
 4.57160873e-05 4.80807125e-05 5.16276504e-05 5.63569008e-05
 5.87215260e-05 6.22684638e-05 6.62095058e-05 6.97564436e-05
 7.33033814e-05 7.88208402e-05 8.70970285e-05 9.81319461e-05
 1.04437613e-04 1.12319697e-04 1.26901553e-04 1.34389533e-04
 1.46212659e-04 1.62765035e-04 1.79317412e-04 1.99810830e-04
 2.27398124e-04 2.58926460e-04 2.97548672e-04 3.36564988e-04
 3.84251596e-04 4.47308268e-04 5.20611650e-04 6.08496887e-04
 7.28698668e-04 8.80428785e-04 1.12004414e-03 1.44833294e-03
 2.08717585e-03 3.47796958e-03 9.41081422e-03 1.00000000e+00]",0.9957578805603583
65,xGBoost,0.4,4,0.9997929523499121,0.8031308650970459,227.3494462966919,0.9779026217228465,0.8482781026640676,0.908489909533751,[2537341       0      59       0     467       0    2611       0],"[0.00000000e+00 3.24886290e-04 1.94931774e-03 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.         0.         0.         ... 0.99996059 0.99996138 1.        ],0.9997320163774239
66,adaBoost,0.4,4,0.9994241241215236,15.041990756988525,434.0908057689667,0.9105236400610066,0.5818713450292398,0.7100099108027751,[2537224       0     176       0    1287       0    1791       0],"[0.00000000e+00 6.49772580e-04 1.98180637e-02 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.         0.         0.         ... 0.99998897 0.99998975 1.        ],0.9972118395995389
67,catBoost,0.4,4,0.9989730279104956,0.12163233757019043,0.790818452835083,0.9978768577494692,0.15269655620532813,0.2648633417864187,[2537399       0       1       0    2608       0     470       0],"[0.         0.15269656 0.42722547 0.43469786 0.43469786 0.99025341
 0.99025341 0.99967511 1.         1.        ]","[0.00000000e+00 3.94104201e-07 4.32726413e-04 8.64664617e-04
 8.85946244e-04 8.33749901e-01 8.76540159e-01 9.10409474e-01
 9.96143296e-01 1.00000000e+00]",0.7593646192658927
68,lightGBM,0.4,4,0.9956519993481542,1.1127235889434814,5.4859538078308105,0.006564280406242259,0.017218973359324236,0.009505021520803443,[2529379       0    8021       0    3025       0      53       0],[0.         0.01721897 1.        ],[0.         0.00316111 1.        ],0.5070289317809469
69,randomForest,0.4,4,0.999701237326204,20.72780179977417,1652.8878529071808,0.9809207797594359,0.7683560753736193,0.8617234468937877,[2537354       0      46       0     713       0    2365       0],"[0.         0.38369071 0.50812216 0.56367771 0.59649123 0.6137102
 0.63060429 0.64327485 0.65594542 0.66406758 0.67641326 0.68031189
 0.68615984 0.69460689 0.69720598 0.7014295  0.70630279 0.70792723
 0.71150097 0.71410006 0.71702404 0.71929825 0.72059779 0.72319688
 0.7251462  0.72709552 0.72774529 0.72969461 0.73164392 0.7345679
 0.73521767 0.73716699 0.73749188 0.73846654 0.74139051 0.74333983
 0.74528915 0.74788824 0.74918778 0.74983756 0.75308642 0.75438596
 0.75698506 0.75925926 0.76250812 0.76413255 0.76608187 0.77063028
 0.77322937 0.77517869 0.77777778 0.7797271  0.7820013  0.78395062
 0.78589994 0.78882391 0.79174789 0.79369721 0.7962963  0.79987005
 0.80279402 0.80506823 0.80864198 0.81189084 0.81546459 0.820013
 0.82423652 0.82748538 0.83138402 0.83463288 0.84048083 0.84632878
 0.85250162 0.8554256  0.85834958 0.86289799 0.86907083 0.87426901
 0.87816764 0.88271605 0.88791423 0.89278752 0.90123457 0.90838207
 0.91358025 0.91877843 0.92495127 0.92917479 0.93437297 0.94282001
 0.94866797 0.95581546 0.9619883  0.96718648 0.9762833  0.98375569
 0.99317739 1.        ]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.94104201e-07
 3.94104201e-07 3.94104201e-07 3.94104201e-07 3.94104201e-07
 3.94104201e-07 3.94104201e-07 3.94104201e-07 3.94104201e-07
 1.18231260e-06 1.18231260e-06 1.18231260e-06 1.57641680e-06
 1.57641680e-06 1.97052101e-06 2.36462521e-06 2.75872941e-06
 3.15283361e-06 3.15283361e-06 3.54693781e-06 3.54693781e-06
 4.33514621e-06 4.72925041e-06 4.72925041e-06 6.30566722e-06
 7.09387562e-06 7.48797982e-06 8.67029243e-06 9.45850083e-06
 9.45850083e-06 1.02467092e-05 1.18231260e-05 1.26113344e-05
 1.26113344e-05 1.33995428e-05 1.41877512e-05 1.41877512e-05
 1.49759596e-05 1.61582722e-05 1.65523764e-05 1.97052101e-05
 2.12816269e-05 2.16757311e-05 2.36462521e-05 2.64049815e-05
 2.75872941e-05 2.87696067e-05 2.95578151e-05 3.27106487e-05
 3.50752739e-05 3.74398991e-05 3.94104201e-05 4.05927327e-05
 4.21691495e-05 4.57160873e-05 4.76866083e-05 4.80807125e-05
 4.96571293e-05 5.20217546e-05 5.51745882e-05 5.83274218e-05
 6.30566722e-05 6.73918184e-05 7.44856940e-05 8.11854654e-05
 8.74911327e-05 9.49791125e-05 1.03255301e-04 1.13107906e-04
 1.26507449e-04 1.43059825e-04 1.59612201e-04 1.73799953e-04
 1.90746433e-04 2.12028060e-04 2.40009459e-04 2.70355482e-04
 3.06218964e-04 3.47994010e-04 4.03562702e-04 4.60707811e-04
 5.27705525e-04 6.11649720e-04 7.34610231e-04 8.91069599e-04
 1.11570899e-03 1.46173248e-03 2.06668243e-03 3.43777095e-03
 9.27997162e-03 1.00000000e+00]",0.9964090269989802
70,xGBoost,0.4,5,0.9997929523499121,0.8051307201385498,222.9789276123047,0.9779026217228465,0.8482781026640676,0.908489909533751,[2537341       0      59       0     467       0    2611       0],"[0.00000000e+00 3.24886290e-04 1.94931774e-03 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.         0.         0.         ... 0.99996059 0.99996138 1.        ],0.9997320163774239
71,adaBoost,0.4,5,0.9994241241215236,14.801854848861694,434.11093163490295,0.9105236400610066,0.5818713450292398,0.7100099108027751,[2537224       0     176       0    1287       0    1791       0],"[0.00000000e+00 6.49772580e-04 1.98180637e-02 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.         0.         0.         ... 0.99998897 0.99998975 1.        ],0.9972118395995389
72,catBoost,0.4,5,0.9989730279104956,0.12117743492126465,0.7933752536773682,0.9978768577494692,0.15269655620532813,0.2648633417864187,[2537399       0       1       0    2608       0     470       0],"[0.         0.15269656 0.42722547 0.43469786 0.43469786 0.99025341
 0.99025341 0.99967511 1.         1.        ]","[0.00000000e+00 3.94104201e-07 4.32726413e-04 8.64664617e-04
 8.85946244e-04 8.33749901e-01 8.76540159e-01 9.10409474e-01
 9.96143296e-01 1.00000000e+00]",0.7593646192658927
73,lightGBM,0.4,5,0.9956519993481542,1.1457116603851318,5.533803224563599,0.006564280406242259,0.017218973359324236,0.009505021520803443,[2529379       0    8021       0    3025       0      53       0],[0.         0.01721897 1.        ],[0.         0.00316111 1.        ],0.5070289317809469
74,randomForest,0.4,5,0.9996945456721137,20.496307611465454,1611.9326617717743,0.9791840133222315,0.7641325536062378,0.8583941605839417,[2537350       0      50       0     726       0    2352       0],"[0.         0.39018843 0.52274204 0.57374919 0.60233918 0.62150747
 0.63872645 0.64587394 0.65334633 0.65789474 0.66634178 0.67121507
 0.67933723 0.68323587 0.68778428 0.69168291 0.69655621 0.70077973
 0.7037037  0.70695257 0.71117609 0.71182586 0.71474984 0.71637427
 0.71832359 0.72352177 0.72644574 0.72839506 0.73001949 0.73099415
 0.73294347 0.73521767 0.73684211 0.73781676 0.73879142 0.74009097
 0.74106563 0.74236517 0.74431449 0.74658869 0.74723847 0.74788824
 0.75081222 0.75178687 0.75243665 0.75406108 0.75730994 0.75958415
 0.76153346 0.76413255 0.76640676 0.76933073 0.7725796  0.77550357
 0.77712801 0.77842755 0.78005198 0.78330084 0.78460039 0.78719948
 0.78849903 0.79044834 0.79499675 0.79889539 0.80051982 0.80636777
 0.80831709 0.81221572 0.81676413 0.820013   0.82521118 0.83040936
 0.83203379 0.83690708 0.8411306  0.84697856 0.85347628 0.85705003
 0.86387264 0.86842105 0.87264457 0.87784276 0.88239116 0.88888889
 0.89408707 0.89831059 0.90253411 0.91033138 0.91650422 0.92137752
 0.92917479 0.9359974  0.94022092 0.94476933 0.95094217 0.95873944
 0.96458739 0.97465887 0.9834308  0.99155296 1.        ]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.94104201e-07
 3.94104201e-07 3.94104201e-07 7.88208402e-07 7.88208402e-07
 7.88208402e-07 1.57641680e-06 1.57641680e-06 1.57641680e-06
 1.57641680e-06 2.36462521e-06 2.36462521e-06 3.15283361e-06
 3.94104201e-06 3.94104201e-06 4.33514621e-06 4.33514621e-06
 4.72925041e-06 4.72925041e-06 5.51745882e-06 7.09387562e-06
 8.67029243e-06 9.06439663e-06 9.06439663e-06 1.02467092e-05
 1.02467092e-05 1.06408134e-05 1.10349176e-05 1.14290218e-05
 1.22172302e-05 1.33995428e-05 1.41877512e-05 1.41877512e-05
 1.45818554e-05 1.57641680e-05 1.69464806e-05 1.89170017e-05
 1.93111059e-05 1.97052101e-05 2.04934185e-05 2.12816269e-05
 2.24639395e-05 2.36462521e-05 2.44344605e-05 2.52226689e-05
 2.75872941e-05 2.83755025e-05 2.95578151e-05 3.11342319e-05
 3.31047529e-05 3.50752739e-05 3.70457949e-05 4.13809411e-05
 4.41396705e-05 4.57160873e-05 4.88689209e-05 5.24158588e-05
 5.87215260e-05 6.06920470e-05 6.46330890e-05 6.73918184e-05
 7.09387562e-05 7.48797982e-05 8.00031528e-05 8.63088201e-05
 9.22203831e-05 1.00102467e-04 1.10743281e-04 1.25719240e-04
 1.38330575e-04 1.54488847e-04 1.69070702e-04 1.87593600e-04
 2.08875227e-04 2.35280208e-04 2.64049815e-04 2.99519193e-04
 3.45629384e-04 3.86222117e-04 4.44549539e-04 5.19823441e-04
 6.04555845e-04 7.31063293e-04 9.06833767e-04 1.13817293e-03
 1.50271932e-03 2.13170962e-03 3.53747931e-03 9.26696619e-03
 1.00000000e+00]",0.995590550228875
75,xGBoost,0.4,6,0.9997929523499121,0.795128583908081,223.02020025253296,0.9779026217228465,0.8482781026640676,0.908489909533751,[2537341       0      59       0     467       0    2611       0],"[0.00000000e+00 3.24886290e-04 1.94931774e-03 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.         0.         0.         ... 0.99996059 0.99996138 1.        ],0.9997320163774239
76,adaBoost,0.4,6,0.9994241241215236,14.8277268409729,432.5445692539215,0.9105236400610066,0.5818713450292398,0.7100099108027751,[2537224       0     176       0    1287       0    1791       0],"[0.00000000e+00 6.49772580e-04 1.98180637e-02 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.         0.         0.         ... 0.99998897 0.99998975 1.        ],0.9972118395995389
77,catBoost,0.4,6,0.9989730279104956,0.12263154983520508,0.8021066188812256,0.9978768577494692,0.15269655620532813,0.2648633417864187,[2537399       0       1       0    2608       0     470       0],"[0.         0.15269656 0.42722547 0.43469786 0.43469786 0.99025341
 0.99025341 0.99967511 1.         1.        ]","[0.00000000e+00 3.94104201e-07 4.32726413e-04 8.64664617e-04
 8.85946244e-04 8.33749901e-01 8.76540159e-01 9.10409474e-01
 9.96143296e-01 1.00000000e+00]",0.7593646192658927
78,lightGBM,0.4,6,0.9956519993481542,1.1117243766784668,5.571887016296387,0.006564280406242259,0.017218973359324236,0.009505021520803443,[2529379       0    8021       0    3025       0      53       0],[0.         0.01721897 1.        ],[0.         0.00316111 1.        ],0.5070289317809469
79,randomForest,0.4,6,0.9996961201789585,24.096367359161377,9467.314376115799,0.9780265339966833,0.7664067576348278,0.8593806921675775,[2537347       0      53       0     719       0    2359       0],"[0.         0.38726446 0.51754386 0.56822612 0.59811566 0.62150747
 0.64067576 0.64977258 0.66049383 0.66536712 0.66894087 0.68128655
 0.68551007 0.68973359 0.69265757 0.70110461 0.70500325 0.70792723
 0.71117609 0.71474984 0.71897336 0.71994802 0.72124756 0.72319688
 0.72579597 0.72677063 0.7274204  0.72936972 0.73196881 0.73424301
 0.73684211 0.74139051 0.74269006 0.74463938 0.74528915 0.74788824
 0.7488629  0.75146199 0.75276153 0.75503574 0.75503574 0.75795971
 0.75893437 0.7605588  0.76348278 0.76478233 0.76640676 0.76835608
 0.76998051 0.77420403 0.77615335 0.77842755 0.78135153 0.78330084
 0.78622482 0.78882391 0.79239766 0.79467186 0.79694607 0.79987005
 0.80376868 0.805718   0.81026641 0.81448993 0.81741391 0.82196231
 0.82553606 0.82975958 0.83365822 0.83593242 0.83983106 0.84437947
 0.84892788 0.85510071 0.8602989  0.86322287 0.86939571 0.87491878
 0.87816764 0.88304094 0.88888889 0.89408707 0.90025991 0.90350877
 0.90610786 0.91293047 0.92105263 0.9288499  0.9337232  0.93794672
 0.94671865 0.95419103 0.95938921 0.96426251 0.97335932 0.98538012
 0.99350227 1.        ]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.94104201e-07 3.94104201e-07 3.94104201e-07
 7.88208402e-07 7.88208402e-07 7.88208402e-07 7.88208402e-07
 1.18231260e-06 2.36462521e-06 2.36462521e-06 2.36462521e-06
 2.36462521e-06 2.75872941e-06 2.75872941e-06 2.75872941e-06
 2.75872941e-06 3.94104201e-06 3.94104201e-06 3.94104201e-06
 4.33514621e-06 5.51745882e-06 6.69977142e-06 7.48797982e-06
 9.06439663e-06 9.45850083e-06 1.02467092e-05 1.10349176e-05
 1.18231260e-05 1.18231260e-05 1.22172302e-05 1.30054386e-05
 1.49759596e-05 1.57641680e-05 1.65523764e-05 1.81287933e-05
 1.85228975e-05 1.93111059e-05 2.08875227e-05 2.12816269e-05
 2.28580437e-05 2.36462521e-05 2.56167731e-05 2.60108773e-05
 2.75872941e-05 2.79813983e-05 3.07401277e-05 3.19224403e-05
 3.31047529e-05 3.46811697e-05 3.66516907e-05 3.90163159e-05
 4.17750453e-05 4.33514621e-05 4.45337747e-05 4.84748167e-05
 5.00512335e-05 5.24158588e-05 5.67510050e-05 6.18743596e-05
 6.54212974e-05 7.01505478e-05 7.60621108e-05 8.11854654e-05
 9.06439663e-05 9.65555293e-05 1.03255301e-04 1.14290218e-04
 1.24536928e-04 1.32024907e-04 1.45424450e-04 1.60794514e-04
 1.76558682e-04 2.04540080e-04 2.27398124e-04 2.53409001e-04
 2.86513754e-04 3.31047529e-04 3.77551825e-04 4.28785371e-04
 5.00512335e-04 5.93520927e-04 7.18057854e-04 8.52841491e-04
 1.07629857e-03 1.43493340e-03 2.04855364e-03 3.38693150e-03
 9.20390951e-03 1.00000000e+00]",0.9965729110313479
80,xGBoost,0.4,7,0.9997929523499121,1.0230333805084229,243.69070839881897,0.9779026217228465,0.8482781026640676,0.908489909533751,[2537341       0      59       0     467       0    2611       0],"[0.00000000e+00 3.24886290e-04 1.94931774e-03 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.         0.         0.         ... 0.99996059 0.99996138 1.        ],0.9997320163774239
81,adaBoost,0.4,7,0.9994241241215236,34.64122295379639,604.6000430583954,0.9105236400610066,0.5818713450292398,0.7100099108027751,[2537224       0     176       0    1287       0    1791       0],"[0.00000000e+00 6.49772580e-04 1.98180637e-02 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.         0.         0.         ... 0.99998897 0.99998975 1.        ],0.9972118395995389
82,catBoost,0.4,7,0.9989730279104956,0.3415806293487549,1.7603671550750732,0.9978768577494692,0.15269655620532813,0.2648633417864187,[2537399       0       1       0    2608       0     470       0],"[0.         0.15269656 0.42722547 0.43469786 0.43469786 0.99025341
 0.99025341 0.99967511 1.         1.        ]","[0.00000000e+00 3.94104201e-07 4.32726413e-04 8.64664617e-04
 8.85946244e-04 8.33749901e-01 8.76540159e-01 9.10409474e-01
 9.96143296e-01 1.00000000e+00]",0.7593646192658927
83,lightGBM,0.4,7,0.9956519993481542,2.251917600631714,10.99980640411377,0.006564280406242259,0.017218973359324236,0.009505021520803443,[2529379       0    8021       0    3025       0      53       0],[0.         0.01721897 1.        ],[0.         0.00316111 1.        ],0.5070289317809469
84,randomForest,0.4,7,0.9997004500727816,50.88786506652832,3344.171955347061,0.9793131981795614,0.7690058479532164,0.8615104640582347,[2537350       0      50       0     711       0    2367       0],"[0.         0.40123457 0.52306693 0.57634828 0.60753736 0.62703054
 0.64327485 0.65432099 0.66081871 0.66666667 0.67121507 0.67673814
 0.68031189 0.68518519 0.68908382 0.69298246 0.69720598 0.70110461
 0.70435348 0.70792723 0.71052632 0.71410006 0.71669916 0.71832359
 0.71897336 0.72124756 0.72319688 0.72417154 0.72644574 0.72936972
 0.73164392 0.73326836 0.73554256 0.73684211 0.73814165 0.7394412
 0.74333983 0.74626381 0.74756335 0.74821313 0.74983756 0.75146199
 0.75243665 0.75438596 0.75666017 0.76023392 0.76218324 0.7654321
 0.76803119 0.76998051 0.77322937 0.77452891 0.77615335 0.77810266
 0.78070175 0.78330084 0.78525016 0.7891488  0.79207277 0.7962963
 0.79987005 0.80344379 0.805718   0.81059129 0.81351527 0.81643925
 0.81838856 0.82261209 0.82878493 0.8317089  0.83528265 0.84015595
 0.84372969 0.84860299 0.85055231 0.85672515 0.8602989  0.86549708
 0.8697206  0.87296946 0.87849253 0.88499025 0.89116309 0.89701105
 0.90220923 0.90805718 0.91260559 0.91812865 0.92300195 0.92722547
 0.93339831 0.93957115 0.94866797 0.95549058 0.96426251 0.97076023
 0.97725796 0.98375569 0.99155296 1.        ]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.94104201e-07
 3.94104201e-07 3.94104201e-07 3.94104201e-07 3.94104201e-07
 3.94104201e-07 3.94104201e-07 3.94104201e-07 7.88208402e-07
 7.88208402e-07 7.88208402e-07 1.18231260e-06 1.57641680e-06
 2.36462521e-06 2.36462521e-06 2.36462521e-06 2.36462521e-06
 2.36462521e-06 2.36462521e-06 2.75872941e-06 3.15283361e-06
 4.33514621e-06 4.72925041e-06 5.12335461e-06 5.12335461e-06
 5.91156302e-06 6.30566722e-06 7.48797982e-06 8.27618822e-06
 9.06439663e-06 9.45850083e-06 1.02467092e-05 1.14290218e-05
 1.22172302e-05 1.22172302e-05 1.30054386e-05 1.45818554e-05
 1.49759596e-05 1.53700638e-05 1.65523764e-05 1.81287933e-05
 1.89170017e-05 2.04934185e-05 2.16757311e-05 2.16757311e-05
 2.24639395e-05 2.32521479e-05 2.64049815e-05 2.87696067e-05
 3.11342319e-05 3.23165445e-05 3.38929613e-05 3.62575865e-05
 3.74398991e-05 3.78340033e-05 3.94104201e-05 4.33514621e-05
 4.45337747e-05 4.84748167e-05 5.12335461e-05 5.39922756e-05
 5.79333176e-05 6.06920470e-05 6.58154016e-05 6.97564436e-05
 7.64562150e-05 8.39441948e-05 9.30085915e-05 9.89201545e-05
 1.09955072e-04 1.19807677e-04 1.29660282e-04 1.41089304e-04
 1.56853472e-04 1.71829432e-04 1.90746433e-04 2.13998581e-04
 2.44738709e-04 2.69567274e-04 3.01095610e-04 3.41294238e-04
 3.87010326e-04 4.46125956e-04 5.15094191e-04 6.02585324e-04
 7.15299125e-04 8.70576180e-04 1.09955072e-03 1.44557421e-03
 2.04618901e-03 3.40821313e-03 9.18893355e-03 1.00000000e+00]",0.9956043847843922
85,xGBoost,0.4,8,0.9997929523499121,1.509305715560913,432.1745297908783,0.9779026217228465,0.8482781026640676,0.908489909533751,[2537341       0      59       0     467       0    2611       0],"[0.00000000e+00 3.24886290e-04 1.94931774e-03 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.         0.         0.         ... 0.99996059 0.99996138 1.        ],0.9997320163774239
86,adaBoost,0.4,8,0.9994241241215236,36.03732967376709,927.5205647945404,0.9105236400610066,0.5818713450292398,0.7100099108027751,[2537224       0     176       0    1287       0    1791       0],"[0.00000000e+00 6.49772580e-04 1.98180637e-02 ... 1.00000000e+00
 1.00000000e+00 1.00000000e+00]",[0.         0.         0.         ... 0.99998897 0.99998975 1.        ],0.9972118395995389
87,catBoost,0.4,8,0.9989730279104956,0.3205986022949219,1.7865643501281738,0.9978768577494692,0.15269655620532813,0.2648633417864187,[2537399       0       1       0    2608       0     470       0],"[0.         0.15269656 0.42722547 0.43469786 0.43469786 0.99025341
 0.99025341 0.99967511 1.         1.        ]","[0.00000000e+00 3.94104201e-07 4.32726413e-04 8.64664617e-04
 8.85946244e-04 8.33749901e-01 8.76540159e-01 9.10409474e-01
 9.96143296e-01 1.00000000e+00]",0.7593646192658927
88,lightGBM,0.4,8,0.9956519993481542,2.5179200172424316,11.89210820198059,0.006564280406242259,0.017218973359324236,0.009505021520803443,[2529379       0    8021       0    3025       0      53       0],[0.         0.01721897 1.        ],[0.         0.00316111 1.        ],0.5070289317809469
